dataset,root,app,workload,sample_index,metric,unit,baseline,post,ratio_post_over_baseline,bpf_stats,samples,workload_seconds,generated_at
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:kill:ops_total_per_s,ops/s,32653.933333333334,31177.7,0.9547915616087087,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:prctl:ops_s,ops/s,348.93,296.33,0.8492534319204424,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:prctl:ops_total_per_s,ops/s,348.93333333333334,296.3333333333333,0.8492548719908292,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:set:ops_s,ops/s,6588.81,6126.2,0.9297885354107949,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:set:ops_total_per_s,ops/s,6588.866666666667,6126.2,0.9297805388888326,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:sigfd:ops_s,ops/s,203355.67,193009.9,0.9491247527054445,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,1,workload:stress:sigfd:ops_total_per_s,ops/s,203358.2,193011.23333333334,0.9491195011233052,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:cap:ops_s,ops/s,79697.51,74836.66,0.9390087594957485,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:cap:ops_total_per_s,ops/s,79698.6,74836.7,0.9389964190086149,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:eventfd:ops_s,ops/s,44041.4,42227.14,0.9588055783876079,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:eventfd:ops_total_per_s,ops/s,44041.73333333333,42227.433333333334,0.9588049819413709,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:futex:ops_s,ops/s,88869.87,87434.41,0.9838476189961796,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:futex:ops_total_per_s,ops/s,88871.23333333334,87434.9,0.9838380398306612,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:kill:ops_s,ops/s,32356.33,30597.3,0.9456356762339857,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:kill:ops_total_per_s,ops/s,32356.533333333333,30596.033333333333,0.9455905865482087,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:prctl:ops_s,ops/s,328.12,305.96,0.93246373278069,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:prctl:ops_total_per_s,ops/s,328.1333333333333,305.96666666666664,0.9324461600975212,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:set:ops_s,ops/s,6559.8,6112.98,0.9318851184487331,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:set:ops_total_per_s,ops/s,6559.8,6113.0,0.9318881673221744,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:sigfd:ops_s,ops/s,199779.78,193463.13,0.9683819353490128,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tracee/monitor,stress_ng_tracee_syscall_hot,2,workload:stress:sigfd:ops_total_per_s,ops/s,199781.13333333333,193472.3,0.9684212756826887,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:eventfd:ops_s,ops/s,72597.8,12526.84,0.17255123433492475,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:eventfd:ops_total_per_s,ops/s,72604.3,12526.966666666667,0.17253753106450537,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:mmap:ops_s,ops/s,25.37,21.96,0.8655892786756011,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:mmap:ops_total_per_s,ops/s,25.366666666666667,21.959346884371875,0.8656772753366048,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sock:ops_s,ops/s,378.6,214.83,0.56743264659271,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sock:ops_total_per_s,ops/s,378.6333333333333,214.83333333333334,0.5673914957302579,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockfd:ops_s,ops/s,131377.02,22555.31,0.1716838302467205,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockfd:ops_total_per_s,ops/s,131397.86666666667,22556.733333333334,0.17166742433159746,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockpair:ops_s,ops/s,47583.93,11595.88,0.243693196421565,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:sockpair:ops_total_per_s,ops/s,47587.99068529608,11597.77556440903,0.24371223490199925,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:udp:ops_s,ops/s,125651.04,39226.37,0.3121850006175835,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,0,workload:stress:udp:ops_total_per_s,ops/s,125663.33333333333,39226.933333333334,0.31215894320804266,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:eventfd:ops_s,ops/s,69068.94,12502.87,0.1810201517498314,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:eventfd:ops_total_per_s,ops/s,69069.5,12503.0,0.18102056624124976,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:mmap:ops_s,ops/s,25.4,22.19,0.8736220472440945,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:mmap:ops_total_per_s,ops/s,25.4,22.19260246584472,0.8737245065293197,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sock:ops_s,ops/s,352.85,254.52,0.7213263426385149,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sock:ops_total_per_s,ops/s,352.8666666666667,254.5151616127957,0.7212785611547204,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sockfd:ops_s,ops/s,124916.05,22172.65,0.17750040927486901,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sockfd:ops_total_per_s,ops/s,124917.19426857714,22170.343218927024,0.17748031685101628,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sockpair:ops_s,ops/s,43534.6,11080.24,0.25451571853192634,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:sockpair:ops_total_per_s,ops/s,43535.1081530782,11078.9246598075,0.2544825344375342,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:udp:ops_s,ops/s,119232.5,33447.69,0.28052494076698886,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,1,workload:stress:udp:ops_total_per_s,ops/s,119234.9,33444.551816061314,0.28049297492647973,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:eventfd:ops_s,ops/s,69080.35,11756.96,0.17019253666201747,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:eventfd:ops_total_per_s,ops/s,69080.9,11757.066666666668,0.17019272572688932,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:mmap:ops_s,ops/s,27.0,21.6,0.8,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:mmap:ops_total_per_s,ops/s,27.0,21.592802399200266,0.7997334221926025,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sock:ops_s,ops/s,352.23,161.12,0.4574283848621639,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sock:ops_total_per_s,ops/s,352.26666666666665,161.13333333333333,0.45741862225586677,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockfd:ops_s,ops/s,126711.93,22144.49,0.17476247106330084,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockfd:ops_total_per_s,ops/s,126721.43333333333,22145.2,0.17475496778629662,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockpair:ops_s,ops/s,44252.54,9372.18,0.21178852106568347,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:sockpair:ops_total_per_s,ops/s,44245.70858283433,9372.144754316068,0.21182042404790657,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:udp:ops_s,ops/s,111201.96,34812.08,0.3130527555449562,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,tetragon/observer,stress_ng_tetragon_policy_hot,2,workload:stress:udp:ops_total_per_s,ops/s,111202.96666666666,34812.46666666667,0.31305339875524907,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,1346907.332093276,8840671.379802113,6.563681976593382,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,1139787.593694572,8255065.610885444,7.2426350809162665,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,2821078.8059640396,4538156.448728118,1.6086599350340751,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,2872503.504249883,4200951.610521646,1.4624704910912443,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,9531066.142751234,11423160.31922799,1.1985186282560605,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,9943387.470440837,16524822.530023662,1.6618906362794128,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2430233.703875358,3864172.2514437,1.590041420823734,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,1960433.2079133585,4070302.0580237126,2.0762258268191913,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,6033514.651026496,6350534.761506239,1.0525431906303249,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,6261130.47813911,9679726.686712218,1.546003029406466,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,854.64,966.7,1.1311195357109427,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,0,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,854.6666666666666,966.7333333333333,1.1311232449297972,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,835903.3884301404,8444685.138831232,10.102465495074357,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,655905.833193476,9168898.270887282,13.978985712393694,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,2618901.3663925016,3562616.1372077405,1.360347580449428,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,3000016.066665596,4369737.321008756,1.4565713062548873,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,8503342.249220142,14101942.529935248,1.6583999698740297,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,11113028.616443317,12673548.010193598,1.1404225119551359,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2268803.8129059044,3692669.635776788,1.627584374978277,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,2384942.592187716,4109521.874444896,1.7231114442361555,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,6731369.043269844,9131063.640453938,1.3564942854504993,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,5781472.901979312,9928118.78583499,1.7172300128633406,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,798.34,804.19,1.0073277049878497,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,1,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,798.3666666666667,804.2,1.0073065842762308,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_nodejs_int_loop_0:loop:nodejs:ops_s,ops/s,1002112.5101922275,9030196.832677225,9.011160663930871,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_nodejs_int_loop_1:loop:nodejs:ops_s,ops/s,935692.7339074343,8854422.453829436,9.462959508997727,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_perl_int_loop_0:loop:perl:ops_s,ops/s,3064274.4802306723,4189693.6612821287,1.3672710092754932,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_perl_int_loop_1:loop:perl:ops_s,ops/s,2881030.61982823,2978068.80073104,1.0336817596574506,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_php_int_loop_0:loop:php:ops_s,ops/s,10158355.812219225,14569624.281012524,1.434250241903035,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_php_int_loop_1:loop:php:ops_s,ops/s,9619262.458715837,17123749.891750008,1.7801520610589527,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_python3_int_loop_0:loop:python3:ops_s,ops/s,2515671.8562187627,2467057.1243533376,0.9806752491406027,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_python3_int_loop_1:loop:python3:ops_s,ops/s,2208140.8972863676,4222956.207211678,1.9124487085046795,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_ruby_int_loop_0:loop:ruby:ops_s,ops/s,5411220.514015726,7231104.730668581,1.3363167721476388,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_ruby_int_loop_1:loop:ruby:ops_s,ops/s,5555447.285246538,10072672.480620671,1.8131163817124887,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_stress_ng_cpu:stress:cpu:ops_s,ops/s,842.69,1197.22,1.420712242936311,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,otelcol-ebpf-profiler/profiling,otel_mixed_workload,2,workload:otel_stress_ng_cpu:stress:cpu:ops_total_per_s,ops/s,842.7,1197.2333333333333,1.4207112060440648,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,katran,xdp_pktgen,0,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,824320.0,628.0,0.0007618400621118012,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,katran,xdp_pktgen,1,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,988869.0,686179.0,0.6939028324277533,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,katran,xdp_pktgen,2,workload:katran_kernel_pktgen_l2_udp_thread:pktgen:pps,pps,605960.0,880133.0,1.452460558452703,False,3,30.0,2026-05-25T04:59:47.966901+00:00
full6_stats_off_prefix,corpus/results/x86_kvm_corpus_20260525_043133_695517,cilium/agent,cilium_endpoint_pktgen,0,workload:cilium_endpoint_pktgen_forward:pktgen:pps,pps,714085.0,1842833.0,2.5806913742761717,False,3,30.0,2026-05-25T04:59:47.966901+00:00
